incoming_timestamp
332,2024-12-13 00:46:58.338266
333,2024-12-13 00:46:59.341024
334,2024-12-13 00:47:00.349923
335,2024-12-13 00:47:01.338885
336,2024-12-13 00:47:02.339017
337,2024-12-13 00:47:03.342206
338,2024-12-13 00:47:04.343350
339,2024-12-13 00:47:05.342563
340,2024-12-13 00:47:06.340774
341,2024-12-13 00:47:07.340532
342,2024-12-13 00:47:08.342774
343,2024-12-13 00:47:09.341841
344,2024-12-13 00:47:10.353166
345,2024-12-13 00:47:11.351172
346,2024-12-13 00:47:12.345262
347,2024-12-13 00:47:13.343715
348,2024-12-13 00:47:14.343542
349,2024-12-13 00:47:15.345709
350,2024-12-13 00:47:16.345487
351,2024-12-13 00:47:17.345756
352,2024-12-13 00:47:18.344001
353,2024-12-13 00:47:19.346763
354,2024-12-13 00:47:20.344836
355,2024-12-13 00:47:21.348031
356,2024-12-13 00:47:22.346928
357,2024-12-13 00:47:23.345001
358,2024-12-13 00:47:24.346319
359,2024-12-13 00:47:25.350732
360,2024-12-13 00:47:26.347927
361,2024-12-13 00:47:27.348844
362,2024-12-13 00:47:28.343556
363,2024-12-13 00:47:29.353595
364,2024-12-13 00:47:30.350384
365,2024-12-13 00:47:31.345638
366,2024-12-13 00:47:32.333110
367,2024-12-13 00:47:33.334629
368,2024-12-13 00:47:34.334065
369,2024-12-13 00:47:35.334056
370,2024-12-13 00:47:36.332977
371,2024-12-13 00:47:37.336671
372,2024-12-13 00:47:38.331836
373,2024-12-13 00:47:39.334739
374,2024-12-13 00:47:40.335891
375,2024-12-13 00:47:41.334435
376,2024-12-13 00:47:42.336540
377,2024-12-13 00:47:43.334528
378,2024-12-13 00:47:44.336038
379,2024-12-13 00:47:45.343514
380,2024-12-13 00:47:46.337362
381,2024-12-13 00:47:47.337287
382,2024-12-13 00:47:48.336340
383,2024-12-13 00:47:49.336859
384,2024-12-13 00:47:50.342708
385,2024-12-13 00:47:51.338125
386,2024-12-13 00:47:52.339232
387,2024-12-13 00:47:53.339786
388,2024-12-13 00:47:54.339932
389,2024-12-13 00:47:55.338385
390,2024-12-13 00:47:56.341291
391,2024-12-13 00:47:57.339634
392,2024-12-13 00:47:58.341940
393,2024-12-13 00:47:59.339455
394,2024-12-13 00:48:00.342075
395,2024-12-13 00:48:01.349991
396,2024-12-13 00:48:02.352655
397,2024-12-13 00:48:03.342797
398,2024-12-13 00:48:04.346762
399,2024-12-13 00:48:05.342359
400,2024-12-13 00:48:06.346490
401,2024-12-13 00:48:07.354844
402,2024-12-13 00:48:08.347251
403,2024-12-13 00:48:09.342712
404,2024-12-13 00:48:10.348881
405,2024-12-13 00:48:11.346843
406,2024-12-13 00:48:12.344990
407,2024-12-13 00:48:13.347787
408,2024-12-13 00:48:14.350088
409,2024-12-13 00:48:15.349480
410,2024-12-13 00:48:16.341144
411,2024-12-13 00:48:17.348948
412,2024-12-13 00:48:18.350105
413,2024-12-13 00:48:19.352457
414,2024-12-13 00:48:21.346019
415,2024-12-13 00:48:22.348233
416,2024-12-13 00:48:23.347986
417,2024-12-13 00:48:24.333078
418,2024-12-13 00:48:25.331985
419,2024-12-13 00:48:26.346250
420,2024-12-13 00:48:27.333255
421,2024-12-13 00:48:28.331682
422,2024-12-13 00:48:29.332282
423,2024-12-13 00:48:30.336201
424,2024-12-13 00:48:31.333719
425,2024-12-13 00:48:32.334704
426,2024-12-13 00:48:33.336730
427,2024-12-13 00:48:34.336555
428,2024-12-13 00:48:35.348814
429,2024-12-13 00:48:36.337023
430,2024-12-13 00:48:37.349539
431,2024-12-13 00:48:38.348946
432,2024-12-13 00:48:39.340739
433,2024-12-13 00:48:40.342766
434,2024-12-13 00:48:41.344812
435,2024-12-13 00:48:42.346541
436,2024-12-13 00:48:43.347206
437,2024-12-13 00:48:44.355133
438,2024-12-13 00:48:45.342737
439,2024-12-13 00:48:46.342659
440,2024-12-13 00:48:47.348191
441,2024-12-13 00:48:48.346864
442,2024-12-13 00:48:49.359127
443,2024-12-13 00:48:50.349300
444,2024-12-13 00:48:51.352571
445,2024-12-13 00:48:52.348868
446,2024-12-13 00:48:53.345469
447,2024-12-13 00:48:54.351660
448,2024-12-13 00:48:55.356
449,2024-12-13 00:48:56.346298
450,2024-12-13 00:48:57.340373
451,2024-12-13 01:35:12.276624
452,2024-12-13 01:35:13.260757
453,2024-12-13 01:35:14.264029
454,2024-12-13 01:35:15.260196
455,2024-12-13 01:35:16.257209
456,2024-12-13 01:35:17.256385
457,2024-12-13 01:35:18.256297
458,2024-12-13 01:35:19.257200
459,2024-12-13 01:35:20.253195
460,2024-12-13 01:35:21.257723
461,2024-12-13 01:35:22.254766
462,2024-12-13 01:35:23.255756
463,2024-12-13 01:35:24.255842
464,2024-12-13 01:35:25.256454
465,2024-12-13 01:35:27.251115
466,2024-12-13 01:35:28.251830
467,2024-12-13 01:35:29.250373
468,2024-12-13 01:35:30.249765
469,2024-12-13 01:35:31.251798
470,2024-12-13 01:35:32.251242
471,2024-12-13 01:35:33.242753
472,2024-12-13 01:35:34.249789
473,2024-12-13 01:35:35.256231
474,2024-12-13 01:35:36.251400
475,2024-12-13 01:35:37.248527
476,2024-12-13 01:35:38.249674
477,2024-12-13 01:35:39.249744
478,2024-12-13 01:35:40.259880
479,2024-12-13 01:35:41.253612
480,2024-12-13 01:35:42.249612
481,2024-12-13 01:35:43.249648
482,2024-12-13 01:35:44.257077
483,2024-12-13 01:35:45.249627
484,2024-12-13 01:35:46.249315
485,2024-12-13 01:35:47.249408
486,2024-12-13 01:35:48.249234
487,2024-12-13 01:35:49.249670
488,2024-12-13 01:35:50.250318
489,2024-12-13 01:35:51.249291
490,2024-12-13 01:35:52.250302
491,2024-12-13 01:35:53.249800
492,2024-12-13 01:35:54.250827
493,2024-12-13 01:35:55.249146
494,2024-12-13 01:35:56.249269
495,2024-12-13 01:35:57.248883
496,2024-12-13 01:35:58.253736
497,2024-12-13 01:35:59.248934
498,2024-12-13 01:36:00.256631
499,2024-12-13 01:36:01.254316
500,2024-12-13 01:36:02.249251
501,2024-12-13 01:36:03.249640
502,2024-12-13 01:36:04.250340
503,2024-12-13 01:36:05.252240
504,2024-12-13 01:36:06.253645
505,2024-12-13 01:36:07.251154
506,2024-12-13 01:36:08.256060
507,2024-12-13 01:36:09.262372
508,2024-12-13 01:36:10.250902
509,2024-12-13 01:36:11.251164
510,2024-12-13 01:36:12.248014
511,2024-12-13 01:36:13.247975
512,2024-12-13 01:36:14.253743
513,2024-12-13 01:36:15.252545
514,2024-12-13 01:36:16.252661
515,2024-12-13 01:36:17.252991
516,2024-12-13 01:36:18.254014
517,2024-12-13 01:36:19.243357
518,2024-12-13 01:36:20.248529
519,2024-12-13 01:36:21.255524
520,2024-12-13 01:36:22.252866
521,2024-12-13 01:36:23.254959
522,2024-12-13 01:36:24.253286
523,2024-12-13 01:36:25.253246
524,2024-12-13 01:36:26.265680
525,2024-12-13 01:36:27.265701
526,2024-12-13 01:36:28.247396
527,2024-12-13 01:36:29.253489
528,2024-12-13 01:36:30.253068
529,2024-12-13 01:36:31.250520
530,2024-12-13 01:36:32.249381
531,2024-12-13 01:36:33.251367
532,2024-12-13 01:36:34.250349
533,2024-12-13 01:36:35.250377
534,2024-12-13 01:36:36.250837
535,2024-12-13 01:36:37.247335
536,2024-12-13 01:36:38.251047
537,2024-12-13 01:36:39.248732
538,2024-12-13 01:36:40.249310
539,2024-12-13 01:36:41.250541
540,2024-12-13 01:36:42.250475
541,2024-12-13 01:36:43.255101
542,2024-12-13 01:36:44.247438
543,2024-12-13 01:36:45.249883
544,2024-12-13 01:36:46.249971
545,2024-12-13 01:36:47.252347
546,2024-12-13 01:36:48.252052
547,2024-12-13 01:36:49.256217
548,2024-12-13 01:36:50.253438
549,2024-12-13 01:36:51.247720
550,2024-12-13 01:36:52.258526
551,2024-12-13 01:36:53.240578
552,2024-12-13 01:36:54.247872
553,2024-12-13 01:36:55.248702
554,2024-12-13 01:36:56.250610
555,2024-12-13 01:36:57.252012
556,2024-12-13 01:36:58.248600
557,2024-12-13 01:36:59.249509
558,2024-12-13 01:37:00.249374
559,2024-12-13 01:37:01.249223
560,2024-12-13 01:37:02.248450
561,2024-12-13 01:37:03.248458
562,2024-12-13 01:37:04.250506
563,2024-12-13 01:37:05.246937
564,2024-12-13 01:37:06.248123
565,2024-12-13 01:37:07.247357
566,2024-12-13 01:37:08.249244
567,2024-12-13 01:37:09.248135
568,2024-12-13 01:37:10.254278
569,2024-12-13 01:37:11.245221
570,2024-12-13 01:37:12.247392
571,2024-12-13 01:37:13.248704
572,2024-12-13 01:37:14.255287
573,2024-12-13 01:37:15.248881
574,2024-12-13 01:37:16.240945
575,2024-12-13 01:37:17.249795
576,2024-12-13 01:37:18.246955
577,2024-12-13 01:37:19.245863
578,2024-12-13 01:37:20.250711
579,2024-12-13 01:37:21.242400
580,2024-12-13 01:37:22.252019
581,2024-12-13 01:37:23.251192
582,2024-12-13 01:37:24.249661
583,2024-12-13 01:37:25.253534
584,2024-12-13 01:37:26.249788
585,2024-12-13 01:37:27.253026
586,2024-12-13 01:37:28.249757
587,2024-12-13 01:37:29.255106
588,2024-12-13 01:37:30.248833
589,2024-12-13 01:37:31.254971
590,2024-12-13 01:37:32.248755
591,2024-12-13 01:37:33.253480
592,2024-12-13 01:37:34.253916
593,2024-12-13 01:37:35.252608
594,2024-12-13 01:37:36.254097
595,2024-12-13 01:37:37.253465
596,2024-12-13 01:37:38.253832
597,2024-12-13 01:37:39.245830
598,2024-12-13 01:37:40.251454
599,2024-12-13 01:37:41.250483
600,2024-12-13 01:37:43.245401
601,2024-12-13 01:37:44.255033
602,2024-12-13 01:37:45.249972
603,2024-12-13 01:37:46.253708
604,2024-12-13 01:37:47.246956
605,2024-12-13 01:37:48.245144
606,2024-12-13 01:37:49.248418
607,2024-12-13 01:37:50.250794
608,2024-12-13 01:37:51.245391
609,2024-12-13 01:37:52.245186
610,2024-12-13 01:37:53.249339
611,2024-12-13 01:37:54.249923
612,2024-12-13 01:37:55.258090
613,2024-12-13 01:37:56.253735
614,2024-12-13 01:37:57.247388
615,2024-12-13 01:37:58.245040
616,2024-12-13 01:37:59.246770
617,2024-12-13 01:38:00.250949
618,2024-12-13 01:38:01.254702
619,2024-12-13 01:38:02.250660
620,2024-12-13 01:38:03.251327
621,2024-12-13 01:38:04.257029
622,2024-12-13 01:38:05.270385
623,2024-12-13 01:38:06.247389
624,2024-12-13 01:38:07.251217
625,2024-12-13 01:38:08.250464
626,2024-12-13 01:38:09.252236
627,2024-12-13 01:38:10.250509
628,2024-12-13 01:38:11.253491
629,2024-12-13 01:38:12.254284
630,2024-12-13 01:38:13.252470
631,2024-12-13 01:38:14.245590
632,2024-12-13 01:38:15.246204
633,2024-12-13 01:38:16.249144
634,2024-12-13 01:38:17.253730
635,2024-12-13 01:38:18.261089
636,2024-12-13 01:38:19.260499
637,2024-12-13 01:38:20.270526
638,2024-12-13 01:38:21.265271
639,2024-12-13 01:38:22.259316
640,2024-12-13 01:38:23.245158
641,2024-12-13 01:38:24.246726
642,2024-12-13 01:38:25.254613
643,2024-12-13 01:38:26.245888
644,2024-12-13 01:38:27.244492
645,2024-12-13 01:38:28.246673
646,2024-12-13 01:38:29.245954
647,2024-12-13 01:38:30.247514
648,2024-12-13 01:38:31.246468
649,2024-12-13 01:38:32.248677
650,2024-12-13 01:38:33.250652
651,2024-12-13 01:38:34.245438
652,2024-12-13 01:38:35.244673
653,2024-12-13 01:38:36.249796
654,2024-12-13 01:38:37.252062
655,2024-12-13 01:38:38.253740
656,2024-12-13 01:38:39.247580
657,2024-12-13 01:38:40.261020
658,2024-12-13 01:38:41.244462
659,2024-12-13 01:38:42.248041
660,2024-12-13 01:38:43.244553
661,2024-12-13 01:38:44.247421
662,2024-12-13 01:38:45.246051
663,2024-12-13 01:38:46.249180
664,2024-12-13 01:38:47.251399
665,2024-12-13 01:38:48.252598
666,2024-12-13 01:38:49.267799
667,2024-12-13 01:38:50.244641
668,2024-12-13 01:38:51.248452
669,2024-12-13 01:38:52.246226
670,2024-12-13 01:38:53.252468
671,2024-12-13 01:38:54.248282
672,2024-12-13 01:38:55.246671
673,2024-12-13 01:38:56.251994
674,2024-12-13 01:38:57.253934
675,2024-12-13 01:38:58.268979
676,2024-12-13 01:38:59.244385
677,2024-12-13 01:39:00.247865
678,2024-12-13 01:39:01.247927
679,2024-12-13 01:39:02.246859
680,2024-12-13 01:39:03.250348
681,2024-12-13 01:39:04.259195
682,2024-12-13 01:39:05.252217
683,2024-12-13 01:39:06.252727
684,2024-12-13 01:39:07.262103
685,2024-12-13 01:39:08.243964
686,2024-12-13 01:39:09.251064
687,2024-12-13 01:39:10.252372
688,2024-12-13 01:39:11.253657
689,2024-12-13 01:39:12.259980
690,2024-12-13 01:39:13.260235
691,2024-12-13 01:39:14.262134
692,2024-12-13 01:39:15.258937
693,2024-12-13 01:39:16.243280
694,2024-12-13 01:39:17.244306
695,2024-12-13 01:39:18.248360
696,2024-12-13 01:39:19.263040
697,2024-12-13 01:39:20.259911
698,2024-12-13 01:39:21.262213
699,2024-12-13 01:39:22.266269
700,2024-12-13 01:39:23.259653
701,2024-12-13 01:39:24.263203
702,2024-12-13 01:39:25.264723
703,2024-12-13 01:39:26.246976
704,2024-12-13 01:39:27.247663
705,2024-12-13 01:39:28.247866
706,2024-12-13 01:39:29.245966
707,2024-12-13 01:39:30.269457
708,2024-12-13 01:39:31.243501
709,2024-12-13 01:39:32.249336
710,2024-12-13 01:39:33.267552
711,2024-12-13 01:39:34.240421
712,2024-12-13 01:39:35.247342
713,2024-12-13 01:39:36.245756
714,2024-12-13 01:39:37.268027
715,2024-12-13 01:39:38.241846
716,2024-12-13 01:39:39.261548
717,2024-12-13 01:39:40.251645
718,2024-12-13 01:39:41.250166
719,2024-12-13 01:39:42.243955
720,2024-12-13 01:39:43.243549
721,2024-12-13 01:39:44.259773
722,2024-12-13 01:39:45.249601
723,2024-12-13 01:39:46.263981
724,2024-12-13 01:39:47.242986
725,2024-12-13 01:39:48.243609
726,2024-12-13 01:39:49.245842
727,2024-12-13 01:39:50.244833
728,2024-12-13 01:39:51.248710
729,2024-12-13 01:39:52.244413
730,2024-12-13 01:39:53.249038
731,2024-12-13 01:39:54.244026
732,2024-12-13 01:39:55.247960
733,2024-12-13 01:39:56.249141
734,2024-12-13 01:39:57.248372
735,2024-12-13 01:39:58.265910
736,2024-12-13 01:39:59.253052
737,2024-12-13 01:40:00.254739
738,2024-12-13 01:40:01.259218
739,2024-12-13 01:40:03.259537
740,2024-12-13 01:40:04.260968
741,2024-12-13 01:40:05.252070
742,2024-12-13 01:40:06.260252
743,2024-12-13 01:40:07.257282
744,2024-12-13 01:40:08.262366
745,2024-12-13 01:40:09.258084
746,2024-12-13 01:40:10.262360
747,2024-12-13 01:40:11.246057
748,2024-12-13 01:40:12.263606
749,2024-12-13 01:40:13.262339
750,2024-12-13 01:40:14.262919
751,2024-12-13 01:40:15.240170
752,2024-12-13 01:40:16.240589
753,2024-12-13 01:40:17.245697
754,2024-12-13 01:40:18.248303
755,2024-12-13 01:40:19.248586
756,2024-12-13 01:40:20.266871
757,2024-12-13 01:40:21.244762
758,2024-12-13 01:40:22.262713
759,2024-12-13 01:40:23.247812
760,2024-12-13 01:40:24.247008
761,2024-12-13 01:40:25.246872
762,2024-12-13 01:40:26.249171
763,2024-12-13 01:40:27.256596
764,2024-12-13 01:40:28.264945
765,2024-12-13 01:40:29.259927
766,2024-12-13 01:40:30.258377
767,2024-12-13 01:40:31.258357
768,2024-12-13 01:40:32.245923
769,2024-12-13 01:40:33.245389
770,2024-12-13 01:40:34.247644
771,2024-12-13 01:40:35.257835
772,2024-12-13 01:40:36.259378
773,2024-12-13 01:40:37.261540
774,2024-12-13 01:40:38.262259
